sentence,sentiment,positive_score,negative_score,neutral_score
"In addition, the Supervisory Board revised and/or clarified a number of topics— “Several years of experience in the strategic management or monitoring of listed organizations,” “New technologies, digitalization, IT, and cybersecurity,” and “Sustainability”— in order to also include strategic management experience in corporate organizations in other jurisdictions and to explicitly address key sustainability issues like cybersecurity, climate protection, and occupational safety.",neutral,0.12798779,0.016231094,0.85578114
"Finally, the Supervisory Board adopted a resolution to extend the appointment of Thomas König as a Management Board member.",neutral,0.14104895,0.024207136,0.8347439
"Corporate Governance In the Corporate Governance Declaration issued at the end of the year, the Supervisory Board and the Management Board declared that E.ON was in full compliance with the recommendations of the Government Commission on the German Corporate Governance Code‚ dated April 28, 2022, published by the Federal Ministry of Justice in the official section of the Federal Gazette (Bundesanzeiger) on June 27, 2022, since the last declaration in December 2024.",neutral,0.18336107,0.015764313,0.8008746
"The Management Board and Supervisory Board also declared that E.ON has been in full compliance with the recommendations of the Government Commission on the German Corporate Governance Code‚ dated April 28, 2022, published by the Federal Ministry of Justice in the official section of the Federal Gazette (Bundesanzeiger) on June 27, 2022.",neutral,0.45941687,0.027589075,0.51299405
The current version of the Declaration of Compliance as well as earlier versions are published on the Internet at www.eon.com↗.,neutral,0.022488253,0.023492593,0.9540191
In early 2025 the Supervisory Board Chairman held discussions with investors on topics specific to the Supervisory Board at a corporate governance road show.,neutral,0.08169007,0.014042006,0.90426797
"In accordance with E.ON SE’s Articles of Association, the Management Board is authorized to provide that Annual Shareholders Meetings held on or before June 30, 2027, may be held without the physical presence of shareholders or their proxies at the venue of the Annual Shareholders Meeting.",neutral,0.018737672,0.03627607,0.9449862
"The Management Board, always in agreement with the Supervisory Board Chairman, decides annually on the format of the Annual Shareholders Meeting.",neutral,0.018966552,0.03637732,0.94465613
Deliberations focus in particular on safeguarding shareholder rights.,neutral,0.06652142,0.014486856,0.91899174
"Aspects such as the agenda, energy and resource consumption, simplified participation options for shareholders, and process security are taken into account as well.",neutral,0.054269228,0.013927432,0.93180335
"On this basis, the 2026 Annual Shareholders Meeting will again take place in a virtual format.",neutral,0.029564004,0.020608826,0.9498272
"In fiscal year 2025, one member of the Innovation and Sustainability Committee had a potential conflict of interest with regard to an agenda item relating to E.ON’s operating business due to a directorship in another company.",negative,0.0094635505,0.9219351,0.06860138
"The member disclosed this potential conflict of interest to the Supervisory Board Chairman and the Committee Chairman and, as a precautionary measure, did not participate in the Committee’s deliberations on this matter.",neutral,0.023002326,0.40815496,0.56884277
"Otherwise, the Supervisory Board had no indication of any conflicts of interest on the part of members of the Management Board or Supervisory Board.",neutral,0.023095205,0.17693771,0.79996705
"In the past fiscal year, training and continuing education events on selected topics were held for Supervisory Board members.",neutral,0.055525977,0.016731752,0.92774224
These events included training modules on sustainability reporting (in anticipation of the transposition of the Corporate Sustainability Reporting Directive into To Our Investors → Report of the Supervisory Board 18 E.ON Integrated Annual Report 2025 German law) and on governance and compliance.,neutral,0.08658691,0.010706258,0.9027068
"In particular, these modules provided an overview of current developments in German and European legislation and their implications for E.ON.",neutral,0.069188274,0.012151437,0.91866034
E.ON’s compliance management system was presented and discussed as well.,neutral,0.048354972,0.017540347,0.93410474
"In addition, the Supervisory Board dealt extensively with artificial intelligence (“AI”) in the 2025 fiscal year.",neutral,0.040364154,0.024239564,0.9353963
Four in-house and external training modules on different areas of AI’s application were held.,neutral,0.046149258,0.015029331,0.93882143
"For example, the industrial perspective was examined in depth and E.ON’s use of AI was highlighted.",neutral,0.14246596,0.013733368,0.84380066
"In addition, a visit to a cybersecurity training center gave the Supervisory Board practical insights into the effects of a cyberattack and the options for defending against one.",neutral,0.41234106,0.012722391,0.5749365
"The targets for the Supervisory Board’s composition, including a competency profile and a diversity concept, with regard to Recommendation C.1 of the German Corporate Governance Code and Section 289f, Paragraph 2, Item 6 of the German Commercial Code and the status of the implementation of the competency profile in the form of a qualifications matrix are available in the Corporate Governance Declaration.",neutral,0.060263187,0.011537364,0.9281994
The effectiveness of the Supervisory Board’s work and that of its committees was examined in October 2025 by means of a self-assessment using a detailed questionnaire.,neutral,0.1039423,0.012282079,0.8837756
The Supervisory Board discussed the findings at one of its meetings.,neutral,0.075517245,0.029719327,0.89476335
Collaboration on the Supervisory Board and with the Management Board was generally assessed to be trusting and constructive.,positive,0.51618254,0.014307585,0.46950993
The Supervisory Board and Management Board will take up suggestions for exploring certain topics in greater depth in fiscal year 2026.,neutral,0.10115566,0.01016042,0.888684
"Committee Work To fulfill its duties carefully and efficiently, the Supervisory Board has created committees.",neutral,0.025894,0.036616948,0.93748903
All committees— with the exception of the Nomination Committee— have an equal number of shareholder and employee representatives.,neutral,0.026787318,0.021087592,0.95212513
The Executive Committee held four ordinary meetings and one extraordinary meeting in fiscal year 2025.,neutral,0.017240249,0.06219488,0.9205649
All members took part in all of the committee’s meetings.,neutral,0.029049732,0.02191823,0.949032
"At its meetings, the committee, in particular, addressed the ongoing security and economic policy changes and their impact on E.ON’s business activities and assessed the political realignment following Germany’s federal elections in February 2025.",neutral,0.10243223,0.03608879,0.86147904
"Additionally, the Executive Committee dealt with the Management Board’s compensation, including the achievement of Management Board targets for 2025.",neutral,0.03890022,0.03877028,0.9223295
